Card ID,Card Name,Set ID,Set Name,Rarity,Color,Type,Cost,Power,Life,Counter,Attribute,Sub Types,Card Text,Is Parallel,Image URL,Picture URL,Market Price,Inventory Price,Last Priced,Owned
ST11-004,New Genesis,ST-11,Starter Deck 11: Uta,SR,Green,Event,1,,,,,FILM Music,"[Main] If your Leader is [Uta], look at 3 cards from the top of your deck, reveal up to 1 [FILM] type card other than [New Genesis] and add it to your hand. Then, place the rest at the bottom of your deck in any order and set up to 1 of your DON!! cards as active.",No,https://optcgapi.com/media/static/Card_Images/ST11-004.jpg,,0.30,0.24,2026-09-07,
ST12-003,Dracule Mihawk,ST-12,Starter Deck 12: Zoro and Sanji,SR,Green,Character,3,4000,,2000,Slash,The Seven Warlords of the Sea Muggy Kingdom,"[On Play] If you have 2 or less Characters, play up to 1 [Muggy Kingdom] type or ""Slash"" attribute Character card with a cost of 4 or less other than [Dracule Mihawk] from your hand rested.",No,https://optcgapi.com/media/static/Card_Images/ST12-003.jpg,,6.37,5.12,2026-09-07,
ST12-010,Emporio.Ivankov,ST-12,Starter Deck 12: Zoro and Sanji,SR,Blue,Character,3,4000,,1000,Special,Revolutionary Army Impel Down,"[On Play] Reveal 1 card from the top of your deck and play up to 1 Character card with a cost of 2. Then, place the rest at the top or bottom of your deck. [When Attacking][Once Per Turn] Draw 1 card if you have 6 or less cards in your hand.",No,https://optcgapi.com/media/static/Card_Images/ST12-010.jpg,,5.30,5.24,2026-09-07,
ST13-011,Portgas.D.Ace (011),ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,5,7000,,0,Special,Whitebeard Pirates,"[On Play] If you have 2 or less Life cards, this Character gains [Rush].
(This card can attack on the turn in which it is played.)",No,https://optcgapi.com/media/static/Card_Images/ST13-011_NLQAHYu.jpg,,1.09,0.90,2026-09-07,
ST13-013,Monkey.D.Garp,ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,1,2000,,1000,Strike,Navy,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 5 or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",No,https://optcgapi.com/media/static/Card_Images/ST13-013_UmmTC2r.jpg,,0.78,0.68,2026-09-07,
ST13-015,Monkey.D.Luffy (015),ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,5,6000,,1000,Strike,Straw Hat Crew Supernovas,"[Activate:Main][Once Per Turn]This Character gains +2000 power until the start of your next turn. Then, if you have 1 or more Life cards, draw 1 card and trash 1 card from the top of your Life cards.",No,https://optcgapi.com/media/static/Card_Images/ST13-015_V5oHlxL.jpg,,1.55,1.40,2026-09-07,
ST13-008,Sabo (008),ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,5,6000,,1000,Special,Revolutionary Army Dressrosa,[On Play]You may trash 1 card from the top or bottom of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,No,https://optcgapi.com/media/static/Card_Images/ST13-008_wSNB66G.jpg,,0.57,0.47,2026-09-07,
ST13-003_p1,Monkey.D.Luffy (003) (Parallel),ST-13,Ultra Deck: The Three Brothers,L,Yellow,Leader,,5000,4,,Strike,Straw Hat Crew Supernovas,"Your face-up Life cards are placed at the bottom of your deck instead of being added to your hand, according to the rules.
[DON!! x2][Activate: Main][Once Per Turn]You may trash 1 card from your hand: If you have 0 Life cards, add up to 2 Character cards with a cost of 5 from your hand or trash to the top of your Life cards face-up.",Yes,https://optcgapi.com/media/static/Card_Images/ST13-003_p1_z2jSOyv.jpg,,49.70,40.69,2026-09-07,
ST13-013_p1,Monkey.D.Garp (Parallel),ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,1,2000,,1000,Strike,Navy,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 5 or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/ST13-013_p1_CACRD4O.jpg,,8.80,8.94,2026-09-07,
ST13-015_p1,Monkey.D.Luffy (015) (Parallel),ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,5,6000,,1000,Strike,Straw Hat Crew Supernovas,"[Activate:Main][Once Per Turn]This Character gains +2000 power until the start of your next turn. Then, if you have 1 or more Life cards, draw 1 card and trash 1 card from the top of your Life cards.",Yes,https://optcgapi.com/media/static/Card_Images/ST13-015_p1_DL0kiAs.jpg,,31.18,27.74,2026-09-07,
ST13-011_p1,Portgas.D.Ace (011) (Parallel),ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,5,7000,,0,Special,Whitebeard Pirates,"[On Play] If you have 2 or less Life cards, this Character gains [Rush].
(This card can attack on the turn in which it is played.)",Yes,https://optcgapi.com/media/static/Card_Images/ST13-011_p1_GcxrQ13.jpg,,9.12,9.07,2026-09-07,
ST13-002_p1,Portgas.D.Ace (002) (Parallel),ST-13,Ultra Deck: The Three Brothers,L,Blue Yellow,Leader,,5000,4,,Special,Whitebeard Pirates,"[DON!! x2][Activate: Main][Once Per Turn] Look at 5 cards from the top of your deck and add up to 1 Character card with a cost of 5 to the top of your Life cards face-up. Then, place the rest at the bottom of your deck in any order.
[End of Your Turn] Trash all your face-up Life cards.",Yes,https://optcgapi.com/media/static/Card_Images/ST13-002_p1_oKJEjjw.jpg,,22.48,18.00,2026-09-07,
ST13-008_p1,Sabo (008) (Parallel),ST-13,Ultra Deck: The Three Brothers,SR,Yellow,Character,5,6000,,1000,Special,Revolutionary Army Dressrosa,[On Play]You may trash 1 card from the top or bottom of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,Yes,https://optcgapi.com/media/static/Card_Images/ST13-008_p1_dkohIfo.jpg,,6.58,4.50,2026-09-07,
ST13-005_p1,Emporio.Ivankov (Parallel),ST-13,Ultra Deck: The Three Brothers,R,Yellow,Character,3,4000,,1000,Special,Revolutionary Army,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] You may trash 1 card from the top or bottom of your Life cards: Reveal up to 1 Character card with a cost of 5 from your hand and add it to the top of your Life cards face-down.",Yes,https://optcgapi.com/media/static/Card_Images/ST13-005_p1_gPmjvZo.jpg,,1.32,2.34,2026-09-07,
ST13-001_p1,Sabo (001) (Parallel),ST-13,Ultra Deck: The Three Brothers,L,Red Yellow,Leader,,5000,4,,Special,Revolutionary Army Dressrosa,[DON!! x1][Activate: Main][Once Per Turn] You may add 1 of your Characters with a cost of 3 or more and 7000 power or more to the top of your Life cards face-up: Up to 1 of your Characters gains +2000 power until the start of your next turn.,Yes,https://optcgapi.com/media/static/Card_Images/ST13-001_p1_r1DAPJ3.jpg,,19.69,18.99,2026-09-07,
ST14-003,Sanji,ST-14,Starter Deck 14: 3D2Y,SR,Black,Character,5,6000,,0,Strike,Straw Hat Crew,"[On Play] If you have a Character with a cost of 6 or more, K.O. up to 1 of your opponent's Characters with a cost of 5 or less.",No,https://optcgapi.com/media/static/Card_Images/ST14-003.jpg,,7.62,4.99,2026-09-07,
ST14-006,Nami,ST-14,Starter Deck 14: 3D2Y,SR,Black,Character,3,2000,,1000,Special,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 6 or less cards in your hand and a Character with a cost of 8 or more, draw 1 card.",No,https://optcgapi.com/media/static/Card_Images/ST14-006.jpg,,2.45,1.99,2026-09-07,
ST15-002,Edward.Newgate (ST15-002),ST-15,Starter Deck 15: RED Edward.Newgate,SR,Red,Character,7,8000,,0,Special,The Four Emperors Whitebeard Pirates,"[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.

[Activate: Main] You may rest this Character: K.O. up to 1 of your opponent's Characters with 5000 power or less.",No,https://optcgapi.com/media/static/Card_Images/ST15-002.jpg,,1.52,1.53,2026-09-07,
ST15-005,Portgas.D.Ace,ST-15,Starter Deck 15: RED Edward.Newgate,SR,Red,Character,5,6000,,0,Special,Whitebeard Pirates,"If your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush].(This card can attack on the turn in which it is played.)[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character 2000 power during this turn instead.",No,https://optcgapi.com/media/static/Card_Images/ST15-005.jpg,,2.10,1.61,2026-09-07,
OP02-001_p2,Edward.Newgate (OP02-001),ST-15,Starter Deck 15: RED Edward.Newgate,L,Red,Leader,,6000,6,,Special,The Four Emperors Whitebeard Pirates,[End of Your Turn] Add 1 card from the top of your Life cards to your hand.,Yes,https://optcgapi.com/media/static/Card_Images/OP02-001_p2.jpg,,1.30,1.33,2026-09-07,
ST16-004,Shanks,ST-16,Starter Deck 16: GREEN Uta,SR,Green,Character,9,11000,,0,Slash,FILM The Four Emperors Red-Haired Pirates,[On Play] K.O. up to 1 of your opponent's rested Characters.,No,https://optcgapi.com/media/static/Card_Images/ST16-004.jpg,,5.70,5.18,2026-09-07,
ST11-004_p2,New Genesis,ST-16,Starter Deck 16: GREEN Uta,SR,Green,Event,1,,,,,FILM Music,"[Main] If your Leader is [Uta], look at 3 cards from the top of your deck; reveal up to 1 ""FILM"" type card other than [New Genesis] and add it to your hand. Then, place the rest at the bottom of your deck in any order and set up to 1 of your DON!! cards as active.",Yes,https://optcgapi.com/media/static/Card_Images/ST11-004_p2.jpg,,0.32,0.24,2026-09-07,
ST16-001,Uta (ST16-001),ST-16,Starter Deck 16: GREEN Uta,SR,Green,Character,4,6000,,0,Special,FILM,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)

[Activate: Main] [Once Per Turn] You may trash 1 ""FILM"" type card from your hand: Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",No,https://optcgapi.com/media/static/Card_Images/ST16-001.jpg,,0.52,0.37,2026-09-07,
ST11-001_p1,Uta (ST11-001),ST-16,Starter Deck 16: GREEN Uta,L,Green,Leader,,5000,5,,Special,FILM,"[DON!! x1] [When Attacking] [Once Per Turn] Reveal 1 card from the top of your deck and add up to 1 ""FILM"" type card to your hand. Then, place the rest at the bottom of your deck.",Yes,https://optcgapi.com/media/static/Card_Images/ST11-001_p1.jpg,,2.16,1.00,2026-09-07,
ST17-002,Trafalgar Law (ST17-002),ST-17,Starter Deck 17: BLUE Donquixote Doflamingo,SR,Blue,Character,4,5000,,1000,Slash,Heart Pirates The Seven Warlords of the Sea,"[On Play] You may return 1 of your Characters to the owner's hand: If your Leader has the ""The Seven Warlords of the Sea"" type, return up to 1 Character with a cost of 4 or less to the owner's hand.",No,https://optcgapi.com/media/static/Card_Images/ST17-002.jpg,,1.08,0.25,2026-09-07,
ST17-004,Boa Hancock,ST-17,Starter Deck 17: BLUE Donquixote Doflamingo,SR,Blue,Character,4,6000,,0,Special,Kuja Pirates The Seven Warlords of the Sea,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Look at 3 cards from the top of your deck and place them at the top or bottom of your deck in any order. Then, give up to 1 rested DON!! card to 1 of your ""The Seven Warlords of the Sea"" type Leader or Character cards.",No,https://optcgapi.com/media/static/Card_Images/ST17-004.jpg,,17.03,15.25,2026-09-07,
OP01-073_r1,Donquixote Doflamingo (OP01-073),ST-17,Starter Deck 17: BLUE Donquixote Doflamingo,R,Blue,Character,3,4000,,1000,Special,Donquixote Pirates The Seven Warlords of the Sea,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP01-073_r1.jpg,,0.24,0.07,2026-09-07,
OP01-060_p2,Donquixote Doflamingo (OP01-060),ST-17,Starter Deck 17: BLUE Donquixote Doflamingo,L,Blue,Leader,,5000,5,,Special,Donquixote Pirates The Seven Warlords of the Sea,"[DON!! x2] [When Attacking] [1] (You may rest the specified number of DON!! cards in your cost area.): Reveal 1 card from the top of your deck. If that card is a ""The Seven Warlords of the Sea"" type Character card with a cost of 4 or less, you may play that card rested.",Yes,https://optcgapi.com/media/static/Card_Images/OP01-060_p2.jpg,,2.04,1.59,2026-09-07,
ST18-004,Zoro-Juurou (ST18-004),ST-18,Starter Deck 18: PURPLE Monkey.D.Luffy,SR,Purple,Character,4,6000,,0,Slash,Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 purple ""Straw Hat Crew"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",No,https://optcgapi.com/media/static/Card_Images/ST18-004.jpg,,1.87,1.60,2026-09-07,
ST18-005,Luffy-Tarou,ST-18,Starter Deck 18: PURPLE Monkey.D.Luffy,SR,Purple,Character,7,8000,,0,Strike,Straw Hat Crew,"[On Play] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 purple ""Straw Hat Crew"" type Character card with a cost of 5 or less from your hand.",No,https://optcgapi.com/media/static/Card_Images/ST18-005.jpg,,3.58,3.14,2026-09-07,
OP05-076_p1,When You're at Sea You Fight against Pirates!!,ST-18,Starter Deck 18: PURPLE Monkey.D.Luffy,R,Purple,Event,1,,,,,,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"", ""Kid Pirates"", or ""Heart Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP05-076_p1.jpg,,0.31,0.25,2026-09-07,
OP05-067_r1,Zoro-Juurou (OP05-067),ST-18,Starter Deck 18: PURPLE Monkey.D.Luffy,R,Purple,Character,3,4000,,1000,Slash,Straw Hat Crew,"[When Attacking] If you have 3 or less Life cards, add up to 1 DON!! card from your DON!! deck and set it as active.",Yes,https://optcgapi.com/media/static/Card_Images/OP05-067_r1.jpg,,0.30,0.25,2026-09-07,
OP05-060_p3,Monkey.D.Luffy (OP05-060),ST-18,Starter Deck 18: PURPLE Monkey.D.Luffy,L,Purple,Leader,,5000,5,,Strike,Straw Hat Crew,"[Activate: Main] [Once Per Turn] You may add 1 card from the top of your Life cards to your hand: If you have 0 or 3 or more DON!! cards on your field, add up to 1 DON!! card from your DON!! deck and set it as active.",Yes,https://optcgapi.com/media/static/Card_Images/OP05-060_p3.jpg,,2.74,2.74,2026-09-07,
ST19-004,Hina,ST-19,Starter Deck 19: BLACK Smoker,SR,Black,Character,4,6000,,0,Special,Navy,"[DON!! x1] [Opponent's Turn] This Character gains +4 cost.

[Activate: Main] [Once Per Turn] You may place 1 card from your trash at the bottom of your deck: Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",No,https://optcgapi.com/media/static/Card_Images/ST19-004.jpg,,1.01,0.78,2026-09-07,
ST19-003,Tashigi,ST-19,Starter Deck 19: BLACK Smoker,SR,Black,Character,5,6000,,1000,Slash,Navy,"[On Play] If your Leader is [Smoker], give up to 1 of your opponent's Characters 4 cost during this turn.

[Activate: Main] [Once Per Turn] If this Character was played on this turn, trash up to 1 of your opponent's Characters with a cost of 0.",No,https://optcgapi.com/media/static/Card_Images/ST19-003.jpg,,0.80,0.45,2026-09-07,
OP03-089_r1,Brannew,ST-19,Starter Deck 19: BLACK Smoker,R,Black,Character,2,3000,,1000,Wisdom,Navy,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 ""Navy"" type card other than [Brannew] and add it to your hand. Then, trash the rest.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-089_r1.jpg,,0.20,0.18,2026-09-07,
OP02-098_r1,Koby,ST-19,Starter Deck 19: BLACK Smoker,R,Black,Character,3,4000,,1000,Strike,Navy,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,Yes,https://optcgapi.com/media/static/Card_Images/OP02-098_r1.jpg,,0.21,0.12,2026-09-07,
OP02-093_p2,Smoker (OP02-093),ST-19,Starter Deck 19: BLACK Smoker,L,Black,Leader,,5000,5,,Special,Navy,"[DON!! x1] [Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters 1 cost during this turn. Then, if there is a Character with a cost of 0, this Leader gains +1000 power during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP02-093_p2.jpg,,1.66,0.80,2026-09-07,
ST20-005,Charlotte Linlin,ST-20,Starter Deck 20: YELLOW Charlotte Katakuri,SR,Yellow,Character,6,7000,,0,Special,The Four Emperors Big Mom Pirates,"[On Play] You may trash 1 card from your hand: Your opponent chooses one:

• Your opponent trashes 2 cards from their hand.

• Trash 1 card from the top of your opponent's Life cards.",No,https://optcgapi.com/media/static/Card_Images/ST20-005.jpg,,3.74,1.53,2026-09-07,
ST20-001,Charlotte Katakuri (ST20-001),ST-20,Starter Deck 20: YELLOW Charlotte Katakuri,SR,Yellow,Character,5,6000,,1000,Strike,Big Mom Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)

[Activate: Main] [Once Per Turn] You may turn 1 card from the top of your Life cards face-up: Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",No,https://optcgapi.com/media/static/Card_Images/ST20-001.jpg,,0.75,0.49,2026-09-07,
OP03-099_p2,Charlotte Katakuri (OP03-099),ST-20,Starter Deck 20: YELLOW Charlotte Katakuri,L,Yellow,Leader,,5000,5,,Strike,Big Mom Pirates,"[DON!! x1] [When Attacking] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards. Then, this Leader gains +1000 power during this battle.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-099_p2.jpg,,1.41,0.97,2026-09-07,
OP03-112_r1,Charlotte Pudding (OP03-112),ST-20,Starter Deck 20: YELLOW Charlotte Katakuri,R,Yellow,Character,1,2000,,1000,Wisdom,Big Mom Pirates,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 [Sanji] or ""Big Mom Pirates"" type card other than [Charlotte Pudding] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-112_r1.jpg,,0.13,0.13,2026-09-07,
OP03-110_r1,Charlotte Smoothie,ST-20,Starter Deck 20: YELLOW Charlotte Katakuri,R,Yellow,Character,4,5000,,1000,Special,Big Mom Pirates,"[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.

[Trigger] You may trash 1 card from your hand: Play this card.",Yes,https://optcgapi.com/media/static/Card_Images/OP03-110_r1.jpg,,0.12,0.09,2026-09-07,
ST21-014,Monkey.D.Luffy (014),ST-21,Starter Deck EX: Gear 5,SR,Red,Character,5,6000,,0,Strike,Straw Hat Crew The Four Emperors,"[Rush] (This card can attack on the turn in which it is played.)
[When Attacking] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",No,https://optcgapi.com/media/static/Card_Images/ST21-014.jpg,,9.31,8.71,2026-09-07,
ST21-015,Roronoa Zoro,ST-21,Starter Deck EX: Gear 5,SR,Red,Character,4,5000,,1000,Slash,Straw Hat Crew,"[DON!! x2] This Character gains [Rush].
[On K.O.] Play up to 1 red Character card with 6000 power or less other than [Roronoa Zoro] from your hand.",No,https://optcgapi.com/media/static/Card_Images/ST21-015.jpg,,2.08,2.00,2026-09-07,
ST21-014_p1,Monkey.D.Luffy (014) (Parallel),ST-21,Starter Deck EX: Gear 5,SR,Red,Character,5,6000,,0,Strike,Straw Hat Crew The Four Emperors,"[Rush] (This card can attack on the turn in which it is played.)
[When Attacking] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Yes,https://optcgapi.com/media/static/Card_Images/ST21-014_p1.jpg,,29.23,29.94,2026-09-07,
ST21-015_p1,Roronoa Zoro (Parallel),ST-21,Starter Deck EX: Gear 5,SR,Red,Character,4,5000,,1000,Slash,Straw Hat Crew,"[DON!! x2] This Character gains [Rush].
[On K.O.] Play up to 1 red Character card with 6000 power or less other than [Roronoa Zoro] from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/ST21-015_p1.jpg,,34.22,29.68,2026-09-07,
ST21-001_p1,Monkey.D.Luffy (001) (Parallel),ST-21,Starter Deck EX: Gear 5,L,Red,Leader,,5000,5,,Strike,Straw Hat Crew The Four Emperors,[DON!! x1] [Activate: Main] [Once Per Turn] Give up to 2 rested DON!! cards to 1 of your Characters.,Yes,https://optcgapi.com/media/static/Card_Images/ST21-001_p1.jpg,,96.23,78.75,2026-09-07,
ST23-002,Shanks (002),ST-23,Starter Deck 23: RED Shanks,SR,Red,Character,9,10000,,0,Slash,The Four Emperors Red-Haired Pirates,"If your opponent has a Character with 8000 base power or more, give this card in your hand -3 cost.
[On Play] If your Leader has the ""Red-Haired Pirates"" type or is [Uta], your Leader gains +2000 power until the end of your opponent's next End Phase.",No,https://optcgapi.com/media/static/Card_Images/ST23-002.jpg,,1.15,0.70,2026-09-07,
ST23-001,Uta,ST-23,Starter Deck 23: RED Shanks,SR,Red,Character,6,4000,,2000,Special,FILM,"If you have a Character with 10000 power or more, give this card in your hand -4 cost.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",No,https://optcgapi.com/media/static/Card_Images/ST23-001.jpg,,18.60,16.50,2026-09-07,
OP09-001_p2,Shanks (OP09-001),ST-23,Starter Deck 23: RED Shanks,L,Red,Leader,,5000,5,,Slash,The Four Emperors Red-Haired Pirates,[Once Per Turn] This effect can be activated when your opponent attacks. Give up to 1 of your opponent's Leader or Character cards 1000 power during this turn.,Yes,https://optcgapi.com/media/static/Card_Images/OP09-001_p2.jpg,,0.52,0.35,2026-09-07,
OP09-013_r1,Yasopp (Reprint),ST-23,Starter Deck 23: RED Shanks,R,Red,Character,5,6000,,0,Ranged,Red-Haired Pirates,"[On Play] Up to 1 of your Leader gains +1000 power until the end of your opponent's next turn.[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters 1000 power during this turn.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-013_r1.jpg,,0.10,0.05,2026-09-07,
OP09-015_r1,Lucky.Roux (Reprint),ST-23,Starter Deck 23: RED Shanks,R,Red,Character,4,5000,,0,Ranged,Red-Haired Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] If your Leader has the ""Red-Haired Pirates"" type, K.O. up to 1 of your opponent's Characters with a base power of 6000 or less.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-015_r1.jpg,,0.08,0.05,2026-09-07,
OP09-020_r1,Come On!! We'll Fight You!! (Reprint),ST-23,Starter Deck 23: RED Shanks,R,Red,Event,1,,,,,,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 ""Red-Haired Pirates"" type card other than [Come On!! We'll Fight You!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[Trigger] Draw 1 card.

DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-020_r1.jpg,,0.09,0.05,2026-09-07,
ST24-002,Kid & Killer,ST-24,Starter Deck 24: GREEN Jewelry Bonney,SR,Green,Character,2,2000,,1000,Slash Special,Kid Pirates Supernovas,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Supernovas"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[On Your Opponent's Attack] You may trash this Character: Set up to 1 of your DON!! cards as active.",No,https://optcgapi.com/media/static/Card_Images/ST24-002.jpg,,1.08,1.08,2026-09-07,
ST24-004,Law & Bepo,ST-24,Starter Deck 24: GREEN Jewelry Bonney,SR,Green,Character,10,11000,,0,Slash Strike,Heart Pirates Minks Supernovas,"[On Play] Rest up to 1 of your opponent's Characters and that Character will not become active in your opponent's next Refresh Phase. Then, if your opponent has 2 or more rested Characters, your Leader gains +2000 power until the end of your opponent's next End Phase.",No,https://optcgapi.com/media/static/Card_Images/ST24-004.jpg,,6.77,6.42,2026-09-07,
OP07-019_p3,Jewelry Bonney (OP07-019),ST-24,Starter Deck 24: GREEN Jewelry Bonney,L,Green,Leader,,5000,5,,Special,Bonney Pirates Supernovas,[On Your Opponent's Attack] [Once Per Turn] (1) (You may rest the specified number of DON!! cards in your cost area.): Rest up to 1 of your opponent's Leader or Character cards.,Yes,https://optcgapi.com/media/static/Card_Images/OP07-019_p3.jpg,,1.17,1.00,2026-09-07,
EB01-015_p3,Scratchmen Apoo (Reprint),ST-24,Starter Deck 24: GREEN Jewelry Bonney,R,Green,Character,1,1000,,2000,Special,On-Air Pirates Supernovas,"[On Play] Rest up to 1 of your opponent's Characters with a cost of 2 or less.DISCLAIMER: This card is a reprint of the pre-existing card in the EB01 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/EB01-015_p3.jpg,,0.15,0.09,2026-09-07,
OP07-036_p1,Demonic Aura Nine-Sword Style Asura Demon Nine Flash (Reprint),ST-24,Starter Deck 24: GREEN Jewelry Bonney,R,Green,Event,2,,,,,Supernovas/Straw Hat Crew,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, you may rest 1 of your Characters with a cost of 3 or more. If you do, rest up to 1 of your opponent's Characters with a cost of 5 or less.[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.DISCLAIMER: This card is a reprint of the pre-existing card in the OP07 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP07-036_p1.jpg,,0.14,0.09,2026-09-07,
OP07-021_r1,Urouge (Reprint),ST-24,Starter Deck 24: GREEN Jewelry Bonney,R,Green,Character,4,5000,,0,Strike,Fallen Monk Pirates Supernovas,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] Set up to 1 of your DON!! cards as active.DISCLAIMER: This card is a reprint of the pre-existing card in the OP07 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP07-021_r1.jpg,,0.10,0.02,2026-09-07,
ST25-003,Crocodile & Mihawk,ST-25,Starter Deck 25: BLUE Buggy,SR,Blue,Character,8,7000,,0,Slash Special,Former Baroque Works Cross Guild,"[On Play] Draw 2 cards and trash 1 card from your hand. Then, play up to 1 ""Cross Guild"" type Character card with a cost of 4 or less from your hand.
[Once Per Turn] If your ""Cross Guild"" type Character would be removed from the field by your opponent's effect, you may trash 1 card from your hand instead.",No,https://optcgapi.com/media/static/Card_Images/ST25-003.jpg,,1.24,0.85,2026-09-07,
ST25-004,Buggy,ST-25,Starter Deck 25: BLUE Buggy,SR,Blue,Character,4,1000,,1000,Slash,The Four Emperors Cross Guild,"[Activate:Main] You may trash 1 card from your hand and trash this Character: If your Leader is [Buggy], play up to 1 ""Cross Guild"" type Character card with a cost of 6 or less from your hand.",No,https://optcgapi.com/media/static/Card_Images/ST25-004.jpg,,0.77,0.64,2026-09-07,
ST-25-ST25-003,Crocodile & Mihawk,ST-25,Starter Deck 25: BLUE Buggy,SR,Blue,Character,8,7000,,0,Slash Special,Former Baroque Works Cross Guild,"[On Play] Draw 2 cards and trash 1 card from your hand. Then, play up to 1 ""Cross Guild"" type Character card with a cost of 4 or less from your hand.
[Once Per Turn] If your ""Cross Guild"" type Character would be removed from the field by your opponent's effect, you may trash 1 card from your hand instead.",No,https://optcgapi.com/media/static/Card_Images/ST25-003_0QHazIj.jpg,,1.24,0.85,2026-09-07,
